start_date,creates,edits,deletes,total
2009-01-12,52,2299,146,2497
2009-01-13,2,2,0,4
2009-01-14,0,7,0,7
2009-01-15,0,0,0,0
2009-01-16,0,1,0,1
2009-01-17,0,4,0,4
2009-01-18,1,1,0,2
2009-01-19,0,0,0,0
2009-01-20,6,0,0,6
2009-01-21,0,2,0,2
2009-01-22,1,0,0,1
2009-01-23,0,0,0,0
2009-01-24,0,0,0,0
2009-01-25,0,0,0,0
2009-01-26,3,0,0,3
2009-01-27,0,5,0,5
2009-01-28,0,1,0,1
2009-01-29,0,0,0,0
2009-01-30,1,0,0,1
2009-01-31,1,0,0,1
2009-02-01,0,0,0,0
2009-02-02,0,3,0,3
2009-02-03,0,1,1,2
2009-02-04,0,2,0,2
2009-02-05,1,3,0,4
2009-02-06,8,11320,233,11561
2009-02-07,9,16,0,25
2009-02-08,2,1,0,3
2009-02-09,1,5,0,6
2009-02-10,4,15,54,73
2009-02-11,0,7,0,7
2009-02-12,0,0,0,0
2009-02-13,3,3,0,6
2009-02-14,1,4,0,5
2009-02-15,1,109,0,110
2009-02-16,1,1,0,2
2009-02-17,1,2,0,3
2009-02-18,1,29,0,30
2009-02-19,1,186,0,187
2009-02-20,0,0,0,0
2009-02-21,0,0,0,0
2009-02-22,4,11,0,15
2009-02-23,1,2,0,3
2009-02-24,0,0,0,0
2009-02-25,0,0,0,0
2009-02-26,0,2,0,2
2009-02-27,6,191,0,197
2009-02-28,4,314,3,321
2009-03-01,2,19,0,21
2009-03-02,2,7,0,9
2009-03-03,0,61,0,61
2009-03-04,0,2,0,2
2009-03-05,1,6,0,7
2009-03-06,2,5,0,7
2009-03-07,1,3,0,4
2009-03-08,2,830,0,832
2009-03-09,0,0,0,0
2009-03-10,2,13,0,15
2009-03-11,0,0,0,0
2009-03-12,5,119,0,124
2009-03-13,0,2,0,2
2009-03-14,3,9,0,12
2009-03-15,0,1,0,1
2009-03-16,295,1,0,296
2009-03-17,4,0,0,4
2009-03-18,1,2,0,3
2009-03-19,1,6,0,7
2009-03-20,3,1,0,4
2009-03-21,15,8,0,23
2009-03-22,2,1,0,3
2009-03-23,1,4,0,5
2009-03-24,0,2,0,2
2009-03-25,30,2,0,32
2009-03-26,0,0,0,0
2009-03-27,0,1,0,1
2009-03-28,0,0,0,0
2009-03-29,0,1,0,1
2009-03-30,13,9,0,22
2009-03-31,0,4,0,4
2009-04-01,8,7,0,15
2009-04-02,100,720,117,937
2009-04-03,4,232,0,236
2009-04-04,1,544,0,545
2009-04-05,4,144,5072,5220
2009-04-06,0,1,0,1
2009-04-07,1,1,0,2
2009-04-08,0,0,0,0
2009-04-09,0,0,0,0
2009-04-10,0,1,0,1
2009-04-11,1,5,0,6
2009-04-12,1,3,0,4
2009-04-13,75,50,2,127
2009-04-14,338,33,26,397
2009-04-15,3,7,0,10
2009-04-16,6,0,0,6
2009-04-17,0,0,0,0
2009-04-18,0,0,0,0
2009-04-19,0,0,0,0
2009-04-20,0,0,0,0
2009-04-21,1,0,0,1
2009-04-22,3,4,0,7
2009-04-23,59,7,0,66
2009-04-24,4,2,0,6
2009-04-25,9,4,0,13
2009-04-26,1,5,0,6
2009-04-27,18,8,0,26
2009-04-28,1,0,0,1
2009-04-29,10,0,0,10
2009-04-30,0,1,0,1
2009-05-01,2,0,0,2
2009-05-02,0,1,0,1
2009-05-03,16,22,0,38
2009-05-04,1,2,0,3
2009-05-05,1,0,0,1
2009-05-06,1,4,0,5
2009-05-07,9,3,0,12
2009-05-08,1,2,0,3
2009-05-09,0,1,0,1
2009-05-10,9,3,0,12
2009-05-11,2,0,0,2
2009-05-12,8,8,1,17
2009-05-13,101,27,1,129
2009-05-14,9,0,0,9
2009-05-15,12,5,0,17
2009-05-16,1,0,0,1
2009-05-17,11,2,0,13
2009-05-18,2,0,0,2
2009-05-19,8,7,0,15
2009-05-20,2,0,0,2
2009-05-21,1,6,0,7
2009-05-22,1,0,0,1
2009-05-23,54,21,0,75
2009-05-24,14,11,2,27
2009-05-25,1,0,0,1
2009-05-26,1,1,0,2
2009-05-27,0,0,0,0
2009-05-28,2,3,0,5
2009-05-29,0,1,0,1
2009-05-30,1,0,0,1
2009-05-31,0,0,0,0
2009-06-01,21,2,0,23
2009-06-02,2,2,0,4
2009-06-03,1,1,0,2
2009-06-04,0,0,0,0
2009-06-05,1,0,0,1
2009-06-06,4,3,0,7
2009-06-07,0,1,0,1
2009-06-08,0,0,0,0
2009-06-09,0,0,0,0
2009-06-10,0,0,0,0
2009-06-11,0,0,0,0
2009-06-12,1,0,0,1
2009-06-13,1,0,0,1
2009-06-14,2,0,0,2
2009-06-15,2,0,0,2
2009-06-16,5,0,0,5
2009-06-17,3,0,0,3
2009-06-18,6,2,0,8
2009-06-19,7,0,0,7
2009-06-20,2,2,0,4
2009-06-21,0,0,0,0
2009-06-22,1,0,0,1
2009-06-23,1,0,0,1
2009-06-24,1,0,0,1
2009-06-25,3,2,0,5
2009-06-26,1,0,0,1
2009-06-27,7,0,0,7
2009-06-28,2,1,0,3
2009-06-29,3,10,0,13
2009-06-30,1,0,0,1
2009-07-01,1,2,0,3
2009-07-02,1,0,0,1
2009-07-03,0,1,0,1
2009-07-04,1,6,0,7
2009-07-05,3,3,0,6
2009-07-06,3,1,0,4
2009-07-07,1,1,0,2
2009-07-08,0,0,0,0
2009-07-09,2,0,0,2
2009-07-10,3,2,0,5
2009-07-11,0,0,0,0
2009-07-12,2,0,0,2
2009-07-13,23,3,0,26
2009-07-14,0,0,0,0
2009-07-15,0,1,0,1
2009-07-16,0,2,0,2
2009-07-17,3,9,0,12
2009-07-18,2,7,1,10
2009-07-19,0,0,0,0
2009-07-20,0,4,0,4
2009-07-21,0,1,0,1
2009-07-22,0,0,0,0
2009-07-23,8,6,5,19
2009-07-24,1,0,0,1
2009-07-25,0,0,0,0
2009-07-26,1,0,0,1
2009-07-27,0,0,0,0
2009-07-28,4,2,0,6
2009-07-29,86,5,0,91
2009-07-30,12,12,0,24
2009-07-31,2,1,0,3
2009-08-01,0,2,0,2
2009-08-02,2,43,0,45
2009-08-03,4,20,1,25
2009-08-04,4,3,0,7
2009-08-05,0,0,0,0
2009-08-06,0,8,0,8
2009-08-07,1,0,0,1
2009-08-08,0,0,0,0
2009-08-09,2,0,0,2
2009-08-10,2,2,0,4
2009-08-11,1,1,0,2
2009-08-12,4,3,0,7
2009-08-13,2,11,0,13
2009-08-14,3,3,0,6
2009-08-15,3,6,0,9
2009-08-16,0,7,0,7
2009-08-17,2,11,0,13
2009-08-18,2,4,0,6
2009-08-19,0,2,0,2
2009-08-20,0,1,0,1
2009-08-21,8,4,0,12
2009-08-22,0,5,0,5
2009-08-23,2,5,0,7
2009-08-24,1,5,0,6
2009-08-25,0,3,0,3
2009-08-26,6,12,0,18
2009-08-27,1,5,0,6
2009-08-28,2,2,0,4
2009-08-29,5,8,0,13
2009-08-30,50,108,0,158
2009-08-31,10,37,0,47
2009-09-01,4,3,0,7
2009-09-02,2,1,0,3
2009-09-03,2,1,0,3
2009-09-04,2,4,0,6
2009-09-05,4,3,0,7
2009-09-06,3,3,0,6
2009-09-07,1,2,0,3
2009-09-08,5,4,0,9
2009-09-09,1,1,0,2
2009-09-10,3,2,0,5
2009-09-11,2,5,0,7
2009-09-12,1,2,0,3
2009-09-13,2,3,0,5
2009-09-14,0,1,0,1
2009-09-15,1,0,0,1
2009-09-16,2,1,0,3
2009-09-17,2,3,0,5
2009-09-18,17,88,0,105
2009-09-19,0,3,0,3
2009-09-20,8,7,3,18
2009-09-21,3,2,0,5
2009-09-22,5,9,0,14
2009-09-23,1,14,0,15
2009-09-24,2,3,0,5
2009-09-25,23,56,0,79
2009-09-26,0,63,0,63
2009-09-27,1,4,0,5
2009-09-28,1,2,1,4
2009-09-29,2,27,0,29
2009-09-30,1,8,0,9
2009-10-01,2,5,0,7
2009-10-02,0,3,0,3
2009-10-03,0,3,0,3
2009-10-04,2,3,0,5
2009-10-05,2,1,0,3
2009-10-06,3,7,0,10
2009-10-07,2,5,1,8
2009-10-08,3,5,0,8
2009-10-09,74,409,4,487
2009-10-10,1,7,0,8
2009-10-11,3,7,0,10
2009-10-12,0,3,0,3
2009-10-13,1,4,0,5
2009-10-14,2,1,0,3
2009-10-15,3,1,0,4
2009-10-16,1,4,0,5
2009-10-17,1,0,0,1
2009-10-18,0,7,0,7
2009-10-19,2,4,0,6
2009-10-20,0,4,0,4
2009-10-21,1,2,0,3
2009-10-22,1,1,0,2
2009-10-23,2,10,0,12
2009-10-24,0,7,0,7
2009-10-25,1,5,0,6
2009-10-26,1,3,0,4
2009-10-27,1,1,0,2
2009-10-28,2,2,0,4
2009-10-29,1,3,0,4
2009-10-30,2,7,0,9
2009-10-31,4,6,0,10
2009-11-01,2,2,0,4
2009-11-02,4,7,1,12
2009-11-03,1,4,0,5
2009-11-04,3,3,0,6
2009-11-05,1,0,0,1
2009-11-06,0,2,0,2
2009-11-07,1,2,0,3
2009-11-08,0,0,0,0
2009-11-09,19,7,0,26
2009-11-10,3,3,0,6
2009-11-11,1,0,0,1
2009-11-12,1,4,0,5
2009-11-13,1,2,0,3
2009-11-14,2,6,0,8
2009-11-15,1,4,0,5
2009-11-16,1,3,0,4
2009-11-17,2,13,0,15
2009-11-18,0,0,0,0
2009-11-19,0,5,0,5
2009-11-20,0,1,0,1
2009-11-21,1,2,0,3
2009-11-22,1,0,0,1
2009-11-23,0,4,0,4
2009-11-24,0,3,0,3
2009-11-25,3,36,1,40
2009-11-26,1,6,0,7
2009-11-27,0,33,1,34
2009-11-28,1,4,0,5
2009-11-29,2,4,0,6
2009-11-30,1,1,0,2
2009-12-01,1,3,0,4
2009-12-02,1,3,0,4
2009-12-03,3,2,0,5
2009-12-04,2,5,0,7
2009-12-05,0,2,0,2
2009-12-06,0,1,0,1
2009-12-07,0,3,0,3
2009-12-08,2,0,0,2
2009-12-09,2,2,0,4
2009-12-10,53,8,0,61
2009-12-11,3,2,0,5
2009-12-12,1,5,0,6
2009-12-13,2,4,0,6
2009-12-14,3,0,0,3
2009-12-15,1,3,0,4
2009-12-16,12,14,0,26
2009-12-17,1,2,0,3
2009-12-18,1,1,0,2
2009-12-19,2,0,0,2
2009-12-20,1,0,0,1
2009-12-21,1,2,0,3
2009-12-22,0,0,0,0
2009-12-23,1,6,0,7
2009-12-24,1,0,0,1
2009-12-25,0,0,0,0
2009-12-26,3,5,0,8
2009-12-27,1,0,0,1
2009-12-28,0,0,0,0
2009-12-29,0,4,0,4
2009-12-30,1,7,0,8
2009-12-31,0,6,0,6
2010-01-01,0,2,0,2
2010-01-02,1,16,1,18
2010-01-03,0,1,0,1
2010-01-04,2,0,0,2
2010-01-05,1,5,0,6
2010-01-06,1,0,0,1
2010-01-07,0,0,0,0
2010-01-08,2,2,0,4
2010-01-09,2,0,0,2
2010-01-10,1,0,0,1
2010-01-11,1,4,0,5
2010-01-12,2,0,0,2
2010-01-13,24162,2887,399,27448
2010-01-14,14711,3931,508,19150
2010-01-15,50395,17972,1915,70282
2010-01-16,102149,20456,19882,142487
2010-01-17,90955,29995,9023,129973
2010-01-18,70984,13354,2914,87252
2010-01-19,66601,31793,5213,103607
2010-01-20,48551,19642,5010,73203
2010-01-21,51493,14005,6326,71824
2010-01-22,53696,23410,4480,81586
2010-01-23,67043,23669,4090,94802
2010-01-24,48531,11810,4390,64731
2010-01-25,36805,13709,3733,54247
2010-01-26,29205,7178,2062,38445
2010-01-27,22561,6905,1416,30882
2010-01-28,11122,4317,2052,17491
2010-01-29,12414,7414,2080,21908
2010-01-30,19938,8170,433,28541
2010-01-31,18265,4985,780,24030
2010-02-01,18786,2369,625,21780
2010-02-02,11837,4958,833,17628
2010-02-03,9267,3449,1763,14479
2010-02-04,10038,4169,451,14658
2010-02-05,16852,7021,558,24431
2010-02-06,21824,8565,1109,31498
2010-02-07,15447,5312,910,21669
2010-02-08,13282,2470,535,16287
2010-02-09,20355,1765,232,22352
2010-02-10,47201,3594,571,51366
2010-02-11,11952,3690,30424,46066
2010-02-12,10320,5164,1214,16698
2010-02-13,10309,5138,601,16048
2010-02-14,15637,3939,216,19792
2010-02-15,8755,4611,527,13893
2010-02-16,5604,4055,307,9966
2010-02-17,4448,942,241,5631
2010-02-18,7448,24221,604,32273
2010-02-19,10807,2275,368,13450
2010-02-20,7713,2263,187,10163
2010-02-21,11281,3231,346,14858
2010-02-22,3910,444,23,4377
2010-02-23,4768,1159,469,6396
2010-02-24,11790,1024,420,13234
2010-02-25,9592,300,84,9976
2010-02-26,8790,692,392,9874
2010-02-27,9448,1042,270,10760
2010-02-28,6750,1617,231,8598
2010-03-01,876,808,55,1739
2010-03-02,4886,269,24,5179
2010-03-03,6139,86,48,6273
2010-03-04,4366,342,58,4766
2010-03-05,3545,477,132,4154
2010-03-06,2289,3150,444,5883
2010-03-07,371,8544,573,9488
2010-03-08,1,30,1,32
2010-03-09,0,1,0,1
2010-03-10,34,598,22,654
2010-03-11,151,906,130,1187
2010-03-12,25,337,27,389
2010-03-13,27,123,4,154
2010-03-14,1,5,0,6
2010-03-15,15,51,13,79
2010-03-16,0,1,2,3
2010-03-17,266,272,26,564
2010-03-18,27,66,15,108
2010-03-19,148,29,59,236
2010-03-20,204,737,12,953
2010-03-21,538,625,6,1169
2010-03-22,44,602,16,662
2010-03-23,280,754,45,1079
2010-03-24,5,8,35,48
2010-03-25,1,2,0,3
2010-03-26,38,43,54,135
2010-03-27,932,60,0,992
2010-03-28,542,704,6,1252
2010-03-29,5573,345,573,6491
2010-03-30,937,658,54,1649
2010-03-31,4075,565,277,4917
2010-04-01,95,136,61,292
2010-04-02,5082,383,59,5524
2010-04-03,2073,531,88,2692
2010-04-04,2094,1657,278,4029
2010-04-05,2930,878,192,4000
2010-04-06,380,683,97,1160
2010-04-07,107,191,28,326
2010-04-08,139,137,19,295
2010-04-09,267,367,64,698
2010-04-10,424,393,76,893
2010-04-11,338,931,167,1436
2010-04-12,99,153,40,292
2010-04-13,143,148,16,307
2010-04-14,2,0,0,2
2010-04-15,1,0,0,1
2010-04-16,17,20,8,45
2010-04-17,51,224,25,300
2010-04-18,23,24,10,57
2010-04-19,1,0,0,1
2010-04-20,479,63,1,543
2010-04-21,11,18,1,30
2010-04-22,272,44,0,316
2010-04-23,679,206,0,885
2010-04-24,0,17,0,17
2010-04-25,432,51,16,499
2010-04-26,1,0,407,408
2010-04-27,1,0,0,1
2010-04-28,1,1,0,2
2010-04-29,715,174,7,896
2010-04-30,0,11,0,11
2010-05-01,3,1,0,4
2010-05-02,14,248,1,263
2010-05-03,3,1,0,4
2010-05-04,2,0,0,2
2010-05-05,349,171,2,522
2010-05-06,2,0,0,2
2010-05-07,0,0,0,0
2010-05-08,2,3,0,5
2010-05-09,16,20,0,36
2010-05-10,3,4,1,8
2010-05-11,641,111,303,1055
2010-05-12,3,0,0,3
2010-05-13,1,3,0,4
2010-05-14,17,7,0,24
2010-05-15,47,26,1,74
2010-05-16,12,1,0,13
2010-05-17,18,12,3,33
2010-05-18,15,0,0,15
2010-05-19,9,32,2,43
2010-05-20,7,5,0,12
2010-05-21,53,8,1,62
2010-05-22,6,11,0,17
2010-05-23,4,0,0,4
2010-05-24,13,78,2,93
2010-05-25,3,0,0,3
2010-05-26,278,3,0,281
2010-05-27,7,0,0,7
2010-05-28,73,208,7,288
2010-05-29,7,13,0,20
2010-05-30,6,14,0,20
2010-05-31,6,44,0,50
2010-06-01,5,0,0,5
2010-06-02,1,0,0,1
2010-06-03,275,504,1,780
2010-06-04,53,226,3,282
2010-06-05,37,180,11,228
2010-06-06,2,10,0,12
2010-06-07,1,0,0,1
2010-06-08,25,14,17,56
2010-06-09,228,287,23,538
2010-06-10,207,68,4,279
2010-06-11,0,0,0,0
2010-06-12,3,0,0,3
2010-06-13,0,1,0,1
2010-06-14,255,1,151,407
2010-06-15,110,163,7,280
2010-06-16,1,1,0,2
2010-06-17,81,44,7,132
2010-06-18,86,203,4,293
2010-06-19,17,2,0,19
2010-06-20,34,7,1,42
2010-06-21,28,149,12,189
2010-06-22,288,331,193,812
2010-06-23,263,499,20,782
2010-06-24,25,88,0,113
2010-06-25,34,146,4,184
2010-06-26,31,16,6,53
2010-06-27,4,2,0,6
2010-06-28,7,4,0,11
2010-06-29,22,116,0,138
2010-06-30,50,85,0,135
2010-07-01,9,12,0,21
2010-07-02,0,0,0,0
2010-07-03,4,1,1,6
2010-07-04,56,15,0,71
2010-07-05,244,135,35,414
2010-07-06,356,249,13,618
2010-07-07,229,77,8,314
2010-07-08,338,1725,2,2065
2010-07-09,45,92,2,139
2010-07-10,5,0,0,5
2010-07-11,2,1,0,3
2010-07-12,4,0,0,4
2010-07-13,81,29,0,110
2010-07-14,118,65,0,183
2010-07-15,29,40,0,69
2010-07-16,2,0,0,2
2010-07-17,0,2,0,2
2010-07-18,4,4,0,8
2010-07-19,112,196,16,324
2010-07-20,89,48,1,138
2010-07-21,448,140,12,600
2010-07-22,23,82,2,107
2010-07-23,66,303,24,393
2010-07-24,4,3,0,7
2010-07-25,4,1,0,5
2010-07-26,1,1,0,2
2010-07-27,5,1,0,6
2010-07-28,0,0,0,0
2010-07-29,57,28,4,89
2010-07-30,53,87,1,141
2010-07-31,2,1,0,3
2010-08-01,2,0,0,2
2010-08-02,89,122,16,227
2010-08-03,46,24,0,70
2010-08-04,116,107,0,223
2010-08-05,282,242,133,657
2010-08-06,796,537,26,1359
2010-08-07,3,2,1,6
2010-08-08,6,3,0,9
2010-08-09,81,124,31,236
2010-08-10,25,75,4,104
2010-08-11,89,198,13,300
2010-08-12,37,71,2,110
2010-08-13,4,45,0,49
2010-08-14,122,9,0,131
2010-08-15,2,10,0,12
2010-08-16,67,130,1,198
2010-08-17,5,249,0,254
2010-08-18,110,128,0,238
2010-08-19,29,73,4,106
2010-08-20,3,0,0,3
2010-08-21,4,22,119,145
2010-08-22,59,8,0,67
2010-08-23,110,8,0,118
2010-08-24,941,10,0,951
2010-08-25,386,191,6733,7310
2010-08-26,1652,22,2721,4395
2010-08-27,798,160,24,982
2010-08-28,98,34,0,132
2010-08-29,3,6,2095,2104
2010-08-30,7,74,2,83
2010-08-31,15,47,990,1052
2010-09-01,176,73,7,256
2010-09-02,59,89,3,151
2010-09-03,127,2,0,129
2010-09-04,4,18,0,22
2010-09-05,4,32,0,36
2010-09-06,151,148,65,364
2010-09-07,43,53,7,103
2010-09-08,14,31,3,48
2010-09-09,973,37,6,1016
2010-09-10,5,1,0,6
2010-09-11,3,22,0,25
2010-09-12,11,8,0,19
2010-09-13,1559,143,3,1705
2010-09-14,482,88,0,570
2010-09-15,43,104,1,148
2010-09-16,20,202,14,236
2010-09-17,543,338,34,915
2010-09-18,3,7,0,10
2010-09-19,3,1,0,4
2010-09-20,521,95,0,616
2010-09-21,3,22,0,25
2010-09-22,41,14,0,55
2010-09-23,68,653,23,744
2010-09-24,541,192,16,749
2010-09-25,88,90,11,189
2010-09-26,69,4,0,73
2010-09-27,30,126,0,156
2010-09-28,509,7,4,520
2010-09-29,629,156,8,793
2010-09-30,72,1069,16,1157
2010-10-01,46,35,2,83
2010-10-02,34,22,0,56
2010-10-03,3,5,0,8
2010-10-04,1847,153,13,2013
2010-10-05,1110,186,45,1341
2010-10-06,82,173,4,259
2010-10-07,68,188,1,257
2010-10-08,43,232,2,277
2010-10-09,1,0,0,1
2010-10-10,3,3,0,6
2010-10-11,18,190,1,209
2010-10-12,273,117,1,391
2010-10-13,31,127,0,158
2010-10-14,1564,122,19,1705
2010-10-15,76,88,11,175
2010-10-16,16,0,0,16
2010-10-17,4,63,3,70
2010-10-18,166,322,22,510
2010-10-19,1415,275,7,1697
2010-10-20,1459,165,23,1647
2010-10-21,7,6,0,13
2010-10-22,1434,348,20,1802
2010-10-23,6,66,1,73
2010-10-24,5,37,1,43
2010-10-25,315,135,1,451
2010-10-26,367,39,4,410
2010-10-27,1084,162,10,1256
2010-10-28,896,369,14,1279
2010-10-29,529,274,27,830
2010-10-30,102,44,0,146
2010-10-31,6,4,0,10
2010-11-01,1560,287,6,1853
2010-11-02,2423,57,1,2481
2010-11-03,1794,154,5,1953
2010-11-04,1403,617,227,2247
2010-11-05,160,282,2,444
2010-11-06,1315,9,0,1324
2010-11-07,566,647,2,1215
2010-11-08,1259,1505,4,2768
2010-11-09,484,124,0,608
2010-11-10,1077,873,551,2501
2010-11-11,113,9040,9,9162
2010-11-12,2254,14107,12,16373
2010-11-13,1495,7345,0,8840
2010-11-14,1824,825,14,2663
2010-11-15,803,43,3,849
2010-11-16,230,886,10,1126
2010-11-17,454,313,3,770
2010-11-18,315,235,65,615
2010-11-19,54,54,2,110
2010-11-20,119,57,0,176
2010-11-21,18,4,0,22
2010-11-22,433,12,0,445
2010-11-23,3,2,0,5
2010-11-24,249,126,473,848
2010-11-25,141,39,1,181
2010-11-26,54,20,1,75
2010-11-27,4,0,0,4
2010-11-28,6,1,0,7
2010-11-29,4,2,0,6
2010-11-30,3,0,0,3
2010-12-01,2,2,0,4
2010-12-02,90,21,0,111
2010-12-03,1153,131,35,1319
2010-12-04,2501,1228,198,3927
2010-12-05,616,37,129,782
2010-12-06,642,85,72,799
2010-12-07,931,153,545,1629
2010-12-08,2557,450,84,3091
2010-12-09,2325,158,88,2571
2010-12-10,1410,303,35,1748
2010-12-11,1628,93,87,1808
2010-12-12,4590,248,40,4878
2010-12-13,11700,119,22,11841
2010-12-14,1191,529,100,1820
2010-12-15,469,11,5,485
2010-12-16,17,7,0,24
2010-12-17,1017,330,83,1430
2010-12-18,1567,385,103,2055
2010-12-19,455,145,84,684
2010-12-20,2310,176,409,2895
2010-12-21,1203,4,0,1207
2010-12-22,836,62,1,899
2010-12-23,691,93,107,891
2010-12-24,228,5,0,233
2010-12-25,803,72,157,1032
2010-12-26,1275,236,26,1537
2010-12-27,944,176,43,1163
2010-12-28,3,8,0,11
2010-12-29,868,46,276,1190
2010-12-30,697,73,74,844
2010-12-31,1211,225,63,1499
2011-01-01,424,382,102,908
2011-01-02,1510,272,69,1851
2011-01-03,1319,170,47,1536
2011-01-04,1461,58,331,1850
2011-01-05,1220,118,341,1679
2011-01-06,1539,579,214,2332
2011-01-07,1480,189,75,1744
2011-01-08,850,50,1,901
2011-01-09,50,4,0,54
2011-01-10,491,15,5,511
2011-01-11,851,28,3,882
2011-01-12,0,0,0,0
total,1348859,486006,150987,1985852
